Zip Code,Dog Name,Animal Gender
10028,JET,F
10019,PUDDING,F
10002,ISIS,F
10025,MONTY,M
11249,SIMBA,F
10305,TITANIA,F
10309,NAME,F
11234,LUCKY,F
11385,SUNDAY,F
11414,SAMMY,M
11102,FRANKIE,M
10128,LUCKY,M
10310,LUCKY,F
10469,BUDDY,M
11356,MALCOLM,M
10460,COCO,M
10036,GUNTHER,M
10314,MADDIE,F
11229,PETEY,M
10028,MAX,M
10462,ARIES,M
10301,JOLIE,F
10014,FRANNI,F
10014,WEBSTER,M
10033,FRANCINE,F
10023,KAPPY,M
10010,GOMEZ,M
10036,ASIA,F
10465,SAMANTHA,F
10307,GYSPY,F
10307,L.,M
11218,JUNIOR,M
11228,MEME,F
11415,DUDLEY,M
10304,DORY,M
11221,CHANTEL,F
10023,LUCKYSIMBA,M
10009,PUNKY,F
11238,SUZY,F
11209,JESSE,M
11379,CORVO,M
11235,FRANKIE,M
10314,SPARKEY,M
11418,CLEO,F
10280,TAJA,F
11372,TASHA,F
11432,ALARIC,M
11375,HOOTCH,M
10312,RUBY,F
11357,OLIVER,M
11356,CRYSTAL,F
10309,ELVIS,M
10003,MAE,F
11426,PENNY,F
11415,OLIVER,M
11208,TINA,F
10301,DESDEMONA,F
10024,KALA,F
11356,SNOWBALL,M
11234,TYLER,M
10024,SOPHIE,F
11426,TEDDY,M
10458,MADDIE,M
11377,ICY,F
10029,ZOE,F
11215,TAGGART,F
10462,BEIGE,M
10309,CUDDLES,F
11369,MAX,M
11357,MOLLY,F
11214,OZZY,M
10312,SAMMI,M
10312,DOG,M
10069,ROCKSTAR,M
10069,JETT,M
11218,FRITZY,M
11215,LILLY,F
11215,AUDREY,F
10013,SHERIDAN,M
11220,LUCY,F
10027,SUNNYSIDEY,M
11377,MISSY,F
10021,JAKE,M
10028,SASHA,F
10021,LUCY,F
10022,ZOE,F
10023,PATSY,F
10021,POPEYE,M
11215,RUDY,M
10021,GIZMO,F
10021,SUSIE,F
11236,REXE,M
10128,SIMON,M
11375,BOBBY,M
10022,WILBUR,M
10024,KIKI,F
11375,CINNAMON,F
10472,SHADOW,M
11367,SHANNON,F
10302,ANGEL,F
11228,HEATHER,F
10035,CHICAGO,M
11370,KODY,M
11201,SADIE,F
10003,LANA,F
11379,TIGER,M
11379,OREO,F
10303,KIKO,F
11105,DASIE,F
10304,AMY,F
11223,PRINCE,M
10469,SHINGALANA,F
10024,CLIO,F
10011,ZACH,M
11215,OLIVE,F
11229,EMMA,F
10025,EMMA,F
10001,KIRIN,F
10021,KATE,F
10314,RIPLEY,M
10031,P.,F
11365,COCO,M
10312,AMBER,F
10305,BELLA,F
10309,MIKEY,M
10306,JOELLE,F
10306,MOLLY,F
11375,LUCKY,M
10312,WHISKEY,M
11249,TITO,M
10003,TACHE,F
10003,OLIVY,F
10025,MOLLIE,F
11368,MAXSUKI,M
11377,KATO,M
11362,FRANZ,M
11231,COSITA,F
10025,SMOKEY,M
11217,MIMI,F
10002,BUBBA,M
10452,TOMMY,M
10306,BONNIE,F
11104,JACKIE,F
10011,VEGAS,M
10021,ZACH,M
11004,SHADOW,M
11370,PIXIE,F
10456,STARR,F
11234,COOKIE,F
11209,NAME NOT PROVIDED,F
11209,DUFFY,M
10312,SEBASTIAN,M
10309,JADE,F
11214,ZHEKA,M
11357,MIA,F
10302,BAILEY,M
10314,PHOEBE,F
10459,ROCKY,M
11375,BEANIE,F
10025,ROXIE,F
10128,LIZZY,F
10310,FRED,M
10306,SNOWY,M
11211,WILBUR,M
10022,PAPI,M
11235,DIESEL,M
10003,JAKE,M
11370,TIGER,M
10033,LUCERO,F
10013,BUDDY,M
11694,OLIVER,M
11214,BIANCA,F
10021,TURANDOT,F
11377,KASEY,F
10024,BUCKLEY,M
11229,SKYE,F
10011,BOB,M
10024,OLLIE,M
11379,TARA,F
11379,SEAN,M
11220,CJ,M
11101,BRIGITTE,F
11209,MURPHY,F
10467,ROCKY,M
11229,RIPLEY,M
11204,PONCHO,M
11361,KORIE,F
11223,ISABELLA,F
11214,BOSCO,M
10034,TOBY,M
10026,MAX,M
10460,CORKY,M
11234,SHIBA,F
10011,ARGOS,F
10039,STAR,F
11235,COCO,M
11367,LAM,M
10304,BINGO,M
10304,ISABEL,F
10304,KIMBA,F
10314,BINX,F
11364,BUDDY,M
10308,COCO,F
10021,MAX,M
11208,NILO,M
10312,HOLLY,F
11224,MAX,M
11103,MAXINE,F
11411,KENNY,M
10040,KANE,M
10036,ODENHADS,F
11238,RUDY,M
11205,MILOU,M
11209,DINKY,M
11102,LOVEY,F
10312,TACO,M
10472,WILLOW,F
11234,BUZZBEE,M
10022,COSMO,F
10312,WISHBONE,M
10021,RUDY,F
10003,CHARDNEY,F
11363,BOBBY,M
10467,CUDDLES,M
10023,ZIGGY,M
10022,CRISTINA,F
11204,CHLOE,F
10014,PANCHO,M
10023,SOPHIE,F
11694,ANDY,M
10302,BOOTSBROWN,M
10021,MABEL,F
10306,BUDDY,M
10452,KOBY,M
10469,SMOKE,M
11204,HERSHEY,M
10307,SANDY,F
10459,DIMITRI,M
10465,PRINCESS,F
11211,COCO,F
11236,CHUNKY,M
11378,PEBBLES,F
11378,SUGAR,F
10470,SABRINA,F
10023,BANDIT,F
11102,COOKIE,F
10465,BRANDY,F
10466,SHEBA,F
10025,ANNABELLE,F
11224,TERRY,M
11204,PARMIGIANA,F
10308,MAX,M
10473,RUSTY,M
10314,BOBUS,M
10473,BEAR,M
10309,CINDY,F
11377,ROADY,M
11215,MISHA,M
11229,PENNI,F
11428,CLEO,F
11355,MIMO,M
10025,ULYSSES,M
11223,COOKIE,F
10028,RED,F
10463,BAILEY,F
10022,SASHI,M
11223,ROCKY,M
11355,MAXI,M
11106,PRINCESS,F
10040,JOHNNY,M
11223,LINCOLN,M
11104,CLEO,F
11214,BUSTER,M
10025,BILLIE,F
10312,COOKIE,F
11211,TYSON,M
11228,PEBBLES,F
11221,PERCY,F
10128,MILOU,M
10019,TASHI,F
11229,CHIKO,M
10036,TAZ,M
10011,SCOUT,M
11218,LANCELOT,M
10023,CHELSEA,F
10023,BETSY,F
11204,CASEY,M
11223,TEDDY,M
10312,MIDNIGHT,F
11201,TAXI,F
11218,HAPPY,M
11205,JEF,M
10013,GUS,F
11221,BONKERS,M
10280,FREEBO,M
11228,PRINCESS,F
10471,GUS,M
10475,CODY,M
11379,OZ,M
10029,SPUNKY,M
11104,BUSTER,M
10312,CHESTY,M
11210,PEACHES,F
10025,VICTORY,M
11235,LULU,F
10452,BUFFY,F
11234,MAGGIE,F
10306,ROCKY,M
10306,WINSTON,M
11234,SKIPPER,M
10469,NUGGET,M
10011,PEANUT,M
11367,CELEBRITY,F
11385,BRANDY,F
10308,SUAGR,F
10312,SHADOW,M
11201,EMMETT,M
11385,DUKE,M
10469,SPINELLA,F
11419,JENNY,F
10459,JINGGLES,F
11367,LADY,F
11102,BUDDY,M
10003,KATIE,F
11234,TOTO,M
10473,CHICO,M
10025,ISABEL,F
10025,BEAU,M
11004,DUTCHESS,F
11205,MAGNUS,M
11222,B.B.,F
10024,ROMEO,M
10462,SHELBY,F
11222,MUPPSIE,F
10314,TORRE,M
11201,SAM,M
11230,LADY,F
10007,ELLIOTT,M
11217,NANDI,M
10470,HERBIE,M
11231,SAMWISEGAM,M
10014,POSEY,F
10069,KEE,F
10312,JULIE,F
10014,DAISY,F
11234,GUINNESS,M
11211,DEBBIE,F
11211,ANGELO,M
11432,SAM,M
11358,SPARKY,M
11215,CHARLIE,M
11367,MAXMILANA,M
11363,MAX,M
11231,BLU,F
10310,LYLA,F
11204,CORKY,F
10128,BLACKY,M
10023,LILY,F
11211,SUZY,F
11231,CHANEL,F
10463,CAPTAIN,M
11385,CASPER,M
10002,CHOCOLATE,F
10465,SIMONA,F
11363,PRINCESS,F
10012,PELLE,M
10128,ROCKY,M
10014,VIOLET,F
11223,PAPO,M
11208,SYDNEY,M
10028,LUCY,F
10312,GYPSY,F
11222,JESSIE,F
11103,BAILEY,M
10128,LOLA,F
10028,SHU-SHU,F
10021,JIMMY,M
10471,SCOOBY,F
10034,GIGIO,M
11421,MOZART,M
11364,COCO,F
11215,SNOOPY,M
10464,SIMBA,F
10464,BLACKIE,F
11217,OGGI,M
11365,ROXANNE,F
10011,MUNECA,F
10036,HOOVER,M
10023,HOMER,M
10011,SHOOTER,M
11236,KAYA,F
10305,ROSE,F
11367,PRECIOSA,F
10471,WOOBY,F
11435,SHELBY,F
10314,NOODLES,M
11104,LOUIE,M
10308,PEEDY,M
11209,REMY,M
10302,SPICEY,F
10466,PRINCESS,F
11229,BACI,M
11377,BABE,F
11101,YORKEE,M
11234,GORDA,F
11367,MITTENS,F
11228,CINDY,F
11201,WATSON,M
10461,DANTE,M
11217,MARLOWE,F
10036,DUKE,M
11203,FOXY,F
10025,MANNY,M
10010,SAUSAGE,F
10024,STAR,F
10310,LILLY,F
10018,MOLLY,F
11379,MATEO,M
11234,MIA,F
11370,ROCKY,M
10471,KAITLEN,F
10024,REGGIE,M
10304,ZEKE,M
10128,LUNA,F
10025,DOLLY,F
11209,TRAVIS,M
11355,YIN,M
10306,CHLOE,F
10307,SAMSON,M
11234,GINGERSNAP,F
11375,SCOUT,M
11235,LUNA,F
10023,RICHES,M
10462,DUNCAN,M
10304,KIRBY,M
11385,MAX,M
10314,EMMY,F
10314,SUZY,F
10314,FARLEY,M
10306,APRIL,F
10309,ZOEE,F
10314,COOKIE,F
10314,PAULI,M
10312,QUINCY,M
10312,BOBBIN,M
11379,PEANUT,F
11385,SAMANTHA,F
11215,LOLA,F
10030,SANDY,F
10019,WINNIFRED,F
11367,BELA,F
10013,LAYLA,F
10025,RAGU,M
10310,SPANKY,M
10303,LEO,M
10021,LUCY,F
11415,BLU,M
10016,SUGAR,M
10014,ZOE,F
11221,LUCKY,M
10309,SAMMY,M
10022,RUDY,M
11234,JOJO,M
10467,PRINCESS,F
11423,TOBY,F
10310,MOOSHU,F
11415,LUCAS,M
10031,LUIGI,M
11235,MILO,M
10312,MILLIE,F
11214,PICCOLINO,M
10011,LUCY,F
10023,SNOWFLAKE,F
10465,PEBBLES,F
11378,JOEY,M
10029,BLONDIE,F
10128,ELOISE,F
10314,TAMMY,F
10312,NAME NOT PROVIDED,F
10022,CUJO,M
11421,BOLIVAR,M
10467,POOKIE,F
11213,CANDIE,F
10304,PRIMAVERA,F
11104,LOULOUDAKI,F
11210,POWDER,F
11234,MAXAMILLIO,M
11423,JOCKO,M
11379,JESSIE,F
11375,TYLER,M
11218,JUNIPER,M
10451,ROCKY,M
10019,CHARLIE,M
11210,SOPHIE,F
10463,JACKIE,F
11235,KING,M
11209,CLIFFORD,M
11210,BHUDDA,M
11223,TOTO,M
11223,DAI,F
11223,BOUBOU,M
11218,MAXIMUS,M
11106,RAINA,F
11209,LUCY,F
10009,DAISY,F
11234,TESSI,F
10011,GLORIA,F
10028,LILLIE,F
11357,LIESL,F
11218,BAILEY,M
11366,CHEBA,F
11372,SLEEPY,M
10011,FRISKET,F
10025,KEVIN,M
11375,LUCKY,M
11420,SHELBY,F
11234,KING,M
10472,BELLA,F
10306,JOLIE,F
10314,RILEY,F
11377,GOMI,M
10016,JACKIE,F
11220,SHEBA,F
10025,RENI,F
10472,OREO,M
10282,BUTTERCUP,F
11377,JOSIE,F
10011,AINE,F
10014,DUTCHESS,F
10306,KIMMIE,F
11357,LEO,M
11105,MOTITAS,M
10312,PEANUTS,F
11379,DAISY,F
11223,LUCKY,M
11229,INDY,M
10314,BACI,M
10314,L.J.,M
10028,MIRANDA,F
10456,MISTY,F
11375,SHAYNA,F
11235,BENNY,M
11235,JAZZ,F
11235,BASIL,F
11224,CHARLEY,M
10023,MIMI,F
11210,CHLOE,F
10022,GIULIANA,F
11385,SKYLA,F
11412,BELLA,F
11230,CLEO,F
11377,CODY,M
10310,BARAK,M
11373,FIONA,F
11004,TIFFANY,F
10305,HARLEY,F
10022,MARCEL,M
11218,BINGO,M
10025,ZUCCA,F
10467,ROCKY,M
10309,NICKY,M
11358,EMMA,F
10023,OLIVER,M
11420,JESSIE,F
11004,LACIE,F
11234,BEAR,M
10022,MALCOLM,M
11106,WESSIE,M
11215,OBERON,M
10003,CHICA,F
10023,ELLA,F
11375,COOKIE,F
11421,TOBY,M
10314,MONTY,M
10011,BEN,M
11435,TANNER,M
11375,KENYA,F
10023,CHEWBACCA,F
11356,PRINCE,M
11209,GRACIE,F
10305,KELSEY,F
11235,TUCKER,M
10314,BENTLEY,M
10314,DEXTER,M
10314,AIDEN,M
10309,PRINCESS,F
10019,BUSTER,M
11220,RUBY,F
10465,HOLLY,F
11211,SISTER,F
10003,PRECIOUS,F
10013,MAE,F
10028,ZOEY,F
10014,TRUFFLE,F
10024,KIRBY,M
11209,PRINCESS,F
11230,ROSIE-BABY,F
10025,LUCY,F
11418,SUNDANCE,M
11105,GRACY,F
11104,OREO,M
10306,OREO,M
10314,ROMEO,M
10312,NAME NOT PROVIDED,F
10309,XENA,M
10302,NAME NOT PROVIDED,F
10305,CHLOE,F
11235,TEDDY,M
11235,JAMIE,M
10024,KOBI,M
10312,MAX,M
10016,LUCY,F
11379,JAGGER,M
10128,NIKITA,F
11357,HERSHEY,F
11370,BINGO,M
11375,ZOE,F
10306,MISSY,F
11414,UNCLE,M
10009,MINNIE,F
10314,TAYLOR,M
11211,DOODLES,M
10128,SOPHIE,F
10463,FREDDIE,M
10024,JUMPIN,M
11694,JINGLES,F
11215,BELLA,F
10025,LAYLA,F
11423,BUTTONS,F
10461,SHANE,M
10473,RUSTY,M
10312,SAMMY,M
10024,JAKE,M
10029,ROCKY,M
10001,KOKO,F
11228,JR.,M
10307,MARIAH,F
11357,NAME NOT PROVIDED,M
11366,FAWN,F
10312,CINDERELLA,F
10011,BECKY,F
11214,MAXIMILLAN,M
11209,PEACHES,F
10011,LILY,F
11366,BUDDY,M
11209,GEORDY,M
10016,CASSIE,F
11379,NAME NOT PROVIDED,M
10022,LOLA,F
11361,CHA,F
10024,MOOSE,F
11385,SASSY,F
10010,RUBY,F
10009,PRINCESS,F
10011,SPIKEY,F
10014,ELVIS,M
10465,PRINCESS,F
10021,COCO,F
11103,GISELE,F
10014,PAOLO,M
10461,BUSTER,M
10306,BUSTER,M
10304,SJ,M
10005,FIONA,F
11102,MIMI,F
11214,EDDIE,M
11234,GEORGE,M
10301,DOC,M
11378,NICHOLAS,M
10006,SIMON,M
11379,SHADOW,F
10024,SPIKE,M
10306,LUCKY,F
10461,SILKY,M
11229,BELLA,F
10039,ROCKY,M
11423,LUCKY,M
11362,TP,F
11354,NANY,F
11104,PENNY,M
11214,RUSTY,M
10312,OREO,M
11379,ROMEO,M
10024,MOLLY,F
10002,ROXY,F
10025,ALLIE,F
10310,ANGEL,F
10028,ROSIE,F
11214,MAX,M
10029,SAMSON,M
10309,MUNCHKIN,F
10309,TRIXIEGIRL,F
11367,HAPPY,M
11367,COOKIE,M
11231,BANJO,M
11105,M'ANGELO,M
11217,FELIX,M
10001,LITTLE,M
11372,BANDIT,M
11235,JACKIE,F
11436,COCOA,F
11215,MURRAY,M
11235,DANNY,M
10003,MAXIMUS,M
11379,GINA,F
11364,SOFIE,F
10306,JOEY,M
11385,BUFFY,F
10308,MAXIMUS,M
11355,MOLLY,F
11206,KIKI,M
10473,BANDIT,M
10024,DONUT,F
11385,FLUFFY,M
10303,SIR,M
10033,RUPPI,M
10021,JEAN,F
10306,BROWNIE,F
10306,BRANDI,F
11375,SADIE,F
10463,CASHEW,F
11385,SABINA,F
10306,SPANKY,M
10025,POPPY,F
10461,BOOMER,M
11365,FLUFFY,F
11365,ANGEL,F
10069,SOPHIE,F
11234,MUFFIN,F
10307,ALBUS,M
10028,ROSIE,F
10305,EBONY,F
11220,AMBER,F
11228,LOLA,F
10021,EMMA,F
11105,MAGGIE,F
10025,BUDDY,M
10026,LADY,F
10009,LOOPER,F
11367,FRISKEY,M
11215,MABEL,F
11357,PRINCESS,F
11238,WYLIE,M
10016,TOTO,M
10034,LINDA,F
10003,TYLER,M
10005,SEBASTIAN,M
10033,ROCKY,M
10312,BUDDY,M
10003,JETTA,F
10014,DEXTER,M
10021,JETER,M
11211,ANGEL,F
11228,LUCY,F
10314,POPCORN,M
10466,JAKE,M
10011,CHARLEY,M
10314,RUBY,F
11231,BILLIE,F
11220,SPARKY,M
11432,DREW,M
11201,FLAG,F
10025,MASSIMO,M
11375,COCO,M
10306,JYNXY,M
10468,MARSHMELLOW,M
11201,GRETCHEN,F
11379,CINCO,M
10314,CHEYENNE,M
11201,OPAL,F
11201,SOPHIE,F
10304,BAXTER,M
10312,LADY,F
10023,HUDSON,M
11215,PICACHO,F
10011,FINNY,M
11694,CASSANDRA,F
10461,SWEET,F
11363,CODY,M
10308,SNOW,F
11102,MERLE,F
10011,DUNCAN,M
11218,BUFFY,F
11360,ANNE,F
10465,MILLIE,F
11236,LONDIE,F
10465,ANGEL,F
10301,REMY,M
11357,NIKITA,F
10022,WINNIE,F
10025,TUCKER,M
11209,SOPHIA,F
10280,ROCKY,M
11234,JOJO,M
10309,SAMMY,M
11221,PRINCE,M
11367,WHITNEY,F
10011,SAMMY,M
10017,STELLA,F
10471,MAGGIE,F
11417,RUSTY,M
11369,NINO,M
11235,LITVIN,M
10028,RUBY,F
11105,FIONA,F
11354,MAC,M
11229,JANE,F
10459,CHACHI,F
11372,RYO-OHKI,M
11378,DUTCHESS,F
11361,PARTI-BOY,M
10128,LUCY,F
10025,FRANK,M
11106,CAMILLE,F
11209,KATIE,F
10028,LUCKY,M
10025,HUPPY,F
11210,LINDSEY,F
10021,CLEOPATRA,F
10305,ROSIE,F
11429,DIAMOND,F
10312,BUSTER,M
10303,C.J.,M
10024,CLIO,F
10472,DEXTER,M
10312,BENNY,M
11218,MADISON,F
11235,BABY,F
11217,BUSTER,M
11222,SUSIE,F
10003,BEBE,F
10012,MICHIO,F
10036,TOBY,M
11235,FI-FI,F
11365,RILEY,M
11427,KING,M
10312,SADIE,F
11234,MAX,M
10012,CHARLIE,F
11212,LASHES,F
10314,LIBERTY,F
11231,GINGERS,F
11215,DISNEY,M
10009,ROCKWELL,M
10025,MILO,M
10014,MINA,F
11234,SPANKY,F
10303,CHEYANNA,F
11217,SOHO,F
10014,WOLFIE,M
11211,NOCHE,F
10452,SNUGGLES,F
10463,BUDDY,M
10022,TITUS,M
10461,PEBBLES,F
10128,GOLDIE,F
10040,CHERNYLA,M
10305,FE,F
11364,KELLY,F
10467,KYRA,F
10464,ONYX,F
10312,LIL-TOOTS,F
10312,COOKIE,F
11217,MAGGIE,F
11379,PEANUT,M
11229,MACHO,M
11694,MOLLY,F
11374,SABRINA,F
11231,MUFFIN,F
10014,PENNELOPE,F
10461,PITCHER,F
11229,GUINNESS,F
11355,BACI,M
10461,DIESEL,M
10302,GIZMO,M
10304,BACA,M
10304,DORIS,F
10007,SADIE,F
10011,ROMEO,F
10025,TOEPHER,F
10023,EZEKIEL,M
10021,UNO,M
10025,MADDIE,F
10306,MAJOR,M
10002,TRIGGER,M
10010,CHARLES,M
10011,PAULIE,M
10314,BUSTER,M
10014,JILLIAN,F
10023,RUPERT,M
11238,PIP,M
11355,ANGEL,M
11205,SCRUFFY,M
11201,P.J.,M
11234,LOLA,F
10312,ZOE,F
10028,FOXY,F
10314,LATKE,M
11361,ZOE,F
10010,BAHJI,F
10010,YOSHI,M
10011,DYLAN,M
11234,AMY,F
11234,SAMBUCA,M
11375,LILY,F
10011,RUBY,F
10128,PEDRO,M
11209,TONY,M
11432,ROXY,F
10314,LOLA,F
10025,ROCCO,M
11209,TEDDY,M
10310,MISS,F
10310,MR.PICKLES,M
10312,PEANUTS,M
10306,JACK,M
10304,BUFFY,F
10309,JUNA,F
11209,FEZZIWIG,M
10312,BUDDY,M
10314,ARCHIE,M
10304,ZOEY,F
10312,PEANUT,M
10305,ROXY,F
10002,CHARLIE,M
10459,MICKEY,M
10459,TINA,F
10036,SIDNEY,M
10453,LUCKY,M
11231,SEPTEMBER,F
10455,NANIE,F
10016,STUBBY,M
10025,JULIEBETTY,F
10005,BEBOP,F
11231,DOS,F
10002,SNOPPY,M
10029,BROWNIE,F
11209,COOKIE,F
10023,SPARKY,F
11222,SHIESTY,M
11218,KIRBY,M
10021,ALLIE,F
10469,BUDDY,M
10302,ARROW,F
11379,CUJA,F
10024,KIRBY,M
11385,DAISY,F
11358,KARLITA,F
11230,SPARKEY,F
10024,CHLOE,F
11214,HONEY,F
10314,CJ,M
11235,CHI-INEZ,F
10028,ISABEL,F
11356,HARLEY,M
11105,BUDDY,M
10014,HALLE,F
10465,HOLLY,F
10473,LOPI,M
11236,COOKIE,F
10312,SYDNEY,F
10312,MIFFIN,F
10306,BUSTA,M
10028,JOEY,M
11374,LILY,F
10023,OLIVIA,F
10011,MAX,M
10022,HENRY,M
10022,LEGEND,F
10021,DAISY,F
10128,TIFFANY,F
11103,COOKIE,F
11355,TACO,M
11420,EMILY,F
10307,LADY,F
11234,MIKEY,M
11235,LOLA,F
11415,PASTA,M
11215,JOEY,M
11209,EVE,F
11360,BAILEY,M
10023,COZ,M
10306,BUDDY,M
10308,SMOKEY,M
11234,LIGHTNING,F
11218,WILSON,M
10310,GUINNESS,M
10452,MIMI,F
10022,BENTLEY,M
10019,AMBER,F
10021,JESSE,M
11224,MAXIMUS,M
10013,MOLLY,F
11385,PUGLET,F
10027,GERTIE,F
11220,DAIGOW,M
11220,WEE,M
11211,PEBBLES,F
10024,PEACHES,F
10011,MARBLE,M
10012,FLAG,F
10009,AKILLA,F
11236,SALT,M
10471,REX,M
11379,MAGGIE,F
10003,SNOOP,M
10024,DAISY,F
11373,YOSHI,F
11215,JENNY,F
10309,D.J.,F
10002,CRYSTAL,F
10003,LAYLA,F
11360,PEPPER,F
10305,MICKEY,M
11201,ZEKE,M
11102,PACO,M
11414,TIMMY,M
10302,TEDDY,M
11231,NEMO,M
10019,SPENCER,M
11217,CHARLEY,M
10463,REILLY,M
10019,REILLY,M
10025,MOLLY,F
10454,LITA,F
11354,COCOA,F
10314,SCOUT,F
11362,RUBLE,F
11375,PRINCESS,F
11360,CHICO,F
11238,APOLLO,M
11360,LUCKY,M
11385,PENNY,F
10467,MIMI,F
10471,SASHA,F
10014,MINERVA,F
10128,GABRIELLI,F
11373,KASPER,M
11414,JULIE,F
10029,CHENELLE,F
10312,NALA.M.R,F
10034,JASPER,M
11421,NIKITA,F
10128,LUCKY,F
10044,OLIVE,F
10025,KIMI,F
10023,VICTORIA,F
11238,RUFUS,M
10304,PEBBLES,F
11217,HUSKY,M
11215,LUCAS,M
10460,MISTY,F
11234,SONNY,M
11357,MOLLY.M,F
11374,ANGIE,F
11209,TOBY,M
10312,SHADOW,M
10306,MAMA,F
11421,NUTMEG,M
10306,MAX,M
10032,BUDDY,M
11364,MISSY,F
11106,BRANDO,M
11378,TIGGER,M
11220,RASCAL,M
11234,FLOPPY,M
10014,BERNIE,M
11102,HAPPY,F
10128,RILEY,M
10314,BRANDY,F
11377,OSCAR,M
10473,SAMI,F
11235,CUB,M
10310,FAVELLA.W,F
10306,ROCKY,M
10034,BELLE,F
11232,PEPPER,F
11373,BILLIE,F
11205,NOVA,M
10019,SAM,F
10025,RUBY,F
10473,JAZMIN,F
10312,PHOEBE,F
10021,GOOBERS,M
10301,MINNIE,F
10009,DAISY,F
11215,LADY,F
10306,CHRISSY,F
11217,MARCUS,M
11220,BOO,M
10309,GEORGE,M
10304,DARLA,F
10312,PRINCE,M
10024,JESSE,F
10473,ELLIE,F
10010,HARRY,M
10306,BUSTER,M
10312,ROCKY,M
10467,MIA,F
10016,ROMEO,M
11379,DIAMOND,F
10011,KERLCHEN,M
11234,TINY,F
10455,SINATRA,M
10461,KHAN,M
11232,BABY,F
11377,BUBBLES,F
10280,SOPHIE,F
10028,WEMBLEY,M
10011,TAFFY,M
10304,SAMANTHA,F
10314,DUCHESS,F
11201,SPARKY,M
10024,STANLEY,M
10308,FIBS,M
11379,SASHA,F
10024,SPIKE,M
11694,BUFFY,F
10003,POGO,M
11217,TINY,M
10011,PRAUST,M
10314,CHARLIE,M
10002,PETEY,M
10023,CRICKET,F
10469,BETTY,F
10012,OSCAR,M
10011,WINNIE,F
11379,FREEWAY,M
11201,MOBY,M
11214,AMBER,F
11215,JACK,M
11231,KOFI,M
10472,NIKITA,F
11209,MAX,M
10468,MAX,M
10036,LUCY,F
10309,HALEY,F
11418,LULU,F
10128,MAX,M
10470,SUNSHINE,F
10462,COOPER,M
10017,TOBY,M
11234,LADY,F
11421,ZILIAN,M
10019,MONTGOMERY,M
10463,BABY,M
10128,GINKO,F
10128,MAYBEL,F
11220,YOSHI,F
11229,GINA,F
10019,MYRDDIN,M
11217,MISTER,M
10036,LLOYD,M
11364,MADISON,F
10465,PSYCHO,M
11238,MAX,M
10003,GRADY,M
10472,MORENA,F
11358,COOKIE,F
11368,HOMERO,M
11209,NELLIE,F
11357,MOLLY,F
11428,RONNY,M
11004,BUDDY,M
10024,KIKA,F
11234,MAX,M
10024,CIQI,F
11201,LORD,M
10025,MEIMEI,F
10025,SHUMAI,F
11220,FRECKLES,M
11220,JERU,M
10003,CLEMENTINE,F
11231,DAISY,F
10310,ANGUS,M
10009,VIRGINIA,F
10021,BAILEY,F
11211,HARLEY,M
10016,BAGEL,F
10001,JOEY,M
11211,BIANCA,F
11435,MAXIMUS,M
11201,ALI,F
11234,NORTON,M
11224,NORA,F
11229,JASMINE,F
11235,TIMOTHY,M
11229,VANILLA,F
11201,IZZY,F
11360,PRIMO,M
11217,DANTE,M
11215,JACK,M
10003,AINM,M
10024,NANDI,M
10466,CODY,M
11363,KAIA,F
11219,GIGI,F
10306,CHUCKY,M
10306,ROMEO,M
11219,PRINCE,M
10029,MILO,M
11385,ARMONIA,F
11357,MAGGIE,F
10128,GIGI,F
10011,BOMBON,F
10024,MISO,M
11228,CHANCE,M
11224,RUSTY,M
10301,BAXTER,M
10301,MIA,F
11356,TITIA,F
10301,BUDDY,M
10463,ZASU,F
10471,CHICA,F
11374,TEDDY,M
10024,WALNUT,M
10280,LULABELLE,F
10473,SASSY,F
11363,MOLLY,F
11435,CHARLIE,M
10022,COCO,F
11217,BABOO,F
11379,LEXIE,F
10028,HOLLY,F
10306,ROCKY,M
10314,BACI,F
10314,MAXIMUS,M
10306,TULAH,F
10034,LUCKY,M
11207,NENA,M
10128,SASHI,F
11238,BEAU,M
10016,HOUDINI,M
11434,PEPPER,F
11103,SAMMY,M
10011,MICKEY,M
10021,KELSEY,F
11215,LUCKY,M
10028,MAX,M
10021,JASPER,M
10309,BEAUTY,F
10309,LIBERTY,F
10461,VALENTINO,M
11106,JAIDA,F
11209,MAZZY,F
10462,RUSTY,M
10462,ROSIE,F
10023,CHIPPY,F
10024,GRACIE,F
10312,BRITTANY,F
10185,COCO,F
10025,PHOEBE,F
11234,CODY,M
11235,MURPHY,M
10312,BINGO,M
10002,CLYDE,M
10128,SHELBY,M
11214,TAYLOR,F
11385,BAILEY,M
11237,DIESEL,M
10025,JERRY,M
11378,CICI,F
10023,MAGGIE,F
10003,TRIXIE,F
10308,CHARLOTTE,F
10028,JACK,M
11224,REMI,M
11379,BELLA,F
11378,LUCKY,M
10314,ROSCOE,M
10014,COPPER,F
11102,PEPI,M
10471,SHEERA,F
10014,HARPO,M
10021,PEPPER,M
11433,SCOOBY,M
10128,PAULETTE,F
10013,MR.PICKLES,M
10002,CORY,M
10014,PEBBLES,F
11375,CHLOE,F
10002,KING,M
10314,BENJAMIN,M
10314,EMILY,F
11357,ABIGAIL,F
10003,LUCY,F
11422,AMBER,F
11211,SASHA,F
10128,HENRY,M
11211,GEORGIA,F
11373,ROCKY,M
11215,MATEO,M
